Year,Round,Abbreviation,Position,GridPosition,Target,log_grid_pos,driver_win_rate,driver_avg_pos,team_avg_pos,driver_recent_avg_pos,driver_wet_avg_pos,track_avg_pos,track_avg_sc_laps,track_rain_prob,grid_team_interaction,driver_hot_form,teammate_diff,pos_gain_avg,Event_encoded,CircuitType_encoded
2021,9,RIC,7,13,-6,2.6390573296152584,0.0,9.782608695652174,9.217391304347826,9.2,20.0,15.5,10.0,0.0,24.325224081671077,9.333333333333334,-0.14130434782608695,-0.32608695652173914,3,0
2021,9,LEC,8,12,-4,2.5649493574615367,0.043478260869565216,7.6521739130434785,8.054347826086957,10.2,20.0,2.0,10.0,0.0,20.658994281293467,9.0,-0.40217391304347827,-1.7826086956521738,3,0
2021,9,GAS,9,6,3,1.9459101490553132,0.021739130434782608,9.826086956521738,10.92,9.2,20.0,7.0,10.0,0.0,21.24933882768402,10.0,0.18478260869565216,-0.7608695652173914,3,0
2021,9,ALO,10,14,-4,2.70805020110221,0.0,11.25,11.5625,10.6,20.0,20.0,10.0,0.0,31.311830450244305,7.666666666666667,-0.3125,-0.125,3,0
2021,9,RUS,11,8,3,2.1972245773362196,0.0,15.58695652173913,16.16304347826087,15.2,20.0,16.5,10.0,0.0,35.513836374988685,16.0,-0.391304347826087,-0.5217391304347826,3,0
2021,9,TSU,12,7,5,2.0794415416798357,0.0,12.75,10.92,13.2,20.0,20.0,10.0,0.0,22.707501635143807,10.0,1.375,-0.625,3,0
2021,9,STR,13,9,4,2.302585092994046,0.0,11.622222222222222,10.75,11.2,20.0,16.0,10.0,0.0,24.752789749685995,12.333333333333334,0.8666666666666667,0.9111111111111111,3,0
2021,9,GIO,14,15,-1,2.772588722239781,0.0,14.0,13.206521739130435,13.2,20.0,9.5,10.0,0.0,36.616253233927544,13.666666666666666,0.7934782608695652,0.9565217391304348,3,0
2021,9,RAI,15,16,-1,2.833213344056216,0.0,12.41304347826087,13.206521739130435,12.2,20.0,11.5,10.0,0.0,37.41689361987286,12.666666666666666,-0.7934782608695652,1.1521739130434783,3,0
2021,9,LAT,16,18,-2,2.9444389791664403,0.0,16.24,16.16304347826087,16.4,20.0,11.0,10.0,0.0,47.59109523935323,17.0,0.28,1.0,3,0
2021,9,VET,17,11,6,2.4849066497880004,0.021739130434782608,9.021739130434783,10.75,8.2,20.0,7.0,10.0,0.0,26.712746485221004,7.666666666666667,0.45652173913043476,-0.717391304347826,3,0
2021,9,MSC,18,19,-1,2.995732273553991,0.0,16.625,15.423913043478262,16.8,20.0,20.0,10.0,0.0,46.205914088838185,16.0,-0.6875,1.375,3,0
2021,9,MAZ,19,20,-1,3.044522437723423,0.0,18.0,15.423913043478262,17.6,20.0,20.0,10.0,0.0,46.95844933836454,17.333333333333332,0.6875,1.125,3,0
2021,9,OCO,20,17,3,2.8903717578961645,0.0,10.88,11.5625,13.2,20.0,8.0,10.0,0.0,33.4199234506744,16.0,1.1,-0.56,3,0
2021,10,HAM,1,2,-1,1.0986122886681098,0.5434782608695652,2.5,3.882978723404255,6.0,20.0,1.0,4.5,0.0,4.265888142168724,2.6666666666666665,-1.2826086956521738,-0.2826086956521739,8,0
2021,10,LEC,2,4,-2,1.6094379124341003,0.0425531914893617,7.659574468085107,8.02127659574468,11.0,20.0,3.0,4.5,0.0,12.909746659311825,10.333333333333334,-0.3617021276595745,-1.6595744680851063,8,0
2021,10,BOT,3,3,0,1.3862943611198906,0.1276595744680851,5.127659574468085,3.882978723404255,8.0,20.0,6.5,4.5,0.0,5.38295150860383,3.0,1.2446808510638299,-1.7659574468085106,8,0
2021,10,NOR,4,5,-1,1.791759469228055,0.0,8.936170212765957,9.127659574468085,4.2,20.0,8.0,4.5,0.0,16.35457047444331,4.333333333333333,-0.19148936170212766,-0.3829787234042553,8,0
2021,10,RIC,5,6,-1,1.9459101490553132,0.0,9.72340425531915,9.127659574468085,9.4,20.0,5.5,4.5,0.0,17.761605403079347,8.666666666666666,-0.09574468085106383,-0.19148936170212766,8,0
2021,10,SAI,6,10,-4,2.3978952727983707,0.0,9.063829787234043,8.02127659574468,6.4,20.0,9.5,4.5,0.0,19.234181230744376,7.333333333333333,-0.2978723404255319,-0.0425531914893617,8,0
2021,10,ALO,7,7,0,2.0794415416798357,0.0,11.11111111111111,11.944444444444445,9.2,20.0,20.0,4.5,0.0,24.837773970064706,9.0,-0.8333333333333334,0.3333333333333333,8,0
2021,10,STR,8,14,-6,2.70805020110221,0.0,11.652173913043478,11.222222222222221,11.6,20.0,11.0,4.5,0.0,30.39034114570258,10.333333333333334,0.8043478260869565,0.8043478260869565,8,0
2021,10,OCO,9,9,0,2.302585092994046,0.0,11.23076923076923,11.944444444444445,15.4,20.0,6.0,4.5,0.0,27.503099721873326,16.0,1.25,-0.6538461538461539,8,0
2021,10,TSU,10,16,-6,2.833213344056216,0.0,12.666666666666666,10.903846153846153,11.6,20.0,20.0,4.5,0.0,30.89292242461297,11.666666666666666,1.3888888888888888,-1.1111111111111112,8,0
2021,10,GAS,11,11,0,2.4849066497880004,0.02127659574468085,9.808510638297872,10.903846153846153,9.0,20.0,5.5,4.5,0.0,27.09503981595762,12.0,0.14893617021276595,-0.8085106382978723,8,0
2021,10,RUS,12,12,0,2.5649493574615367,0.0,15.48936170212766,16.106382978723403,14.6,20.0,13.0,4.5,0.0,41.31205667230602,14.0,-0.43617021276595747,-0.574468085106383,8,0
2021,10,GIO,13,15,-2,2.772588722239781,0.0,14.0,13.23404255319149,13.0,20.0,16.0,4.5,0.0,36.69255713262008,14.666666666666666,0.7659574468085106,0.9574468085106383,8,0
2021,10,LAT,14,17,-3,2.8903717578961645,0.0,16.23076923076923,16.106382978723403,16.4,20.0,15.0,4.5,0.0,46.553434483561624,17.0,0.36538461538461536,1.0384615384615385,8,0
2021,10,RAI,15,13,2,2.6390573296152584,0.0,12.46808510638298,13.23404255319149,12.8,20.0,12.5,4.5,0.0,34.92539700044023,14.333333333333334,-0.7659574468085106,1.148936170212766,8,0
2021,10,PER,16,0,16,0.0,0.044444444444444446,8.466666666666667,6.351063829787234,3.6,20.0,17.0,4.5,0.0,0.0,4.333333333333333,-0.8444444444444444,0.6,8,0
2021,10,MAZ,17,19,-2,2.995732273553991,0.0,18.11111111111111,15.48936170212766,17.6,20.0,20.0,4.5,0.0,46.40198074781501,19.0,0.6666666666666666,1.1111111111111112,8,0
2021,10,MSC,18,18,0,2.9444389791664403,0.0,16.77777777777778,15.48936170212766,16.8,20.0,20.0,4.5,0.0,45.60748035815252,17.666666666666668,-0.6666666666666666,1.3333333333333333,8,0
2021,10,VET,19,8,11,2.1972245773362196,0.02127659574468085,9.191489361702128,11.222222222222221,9.0,20.0,13.0,4.5,0.0,24.657742478995353,12.666666666666666,0.48936170212765956,-0.8297872340425532,8,0
2021,10,VER,20,1,19,0.6931471805599453,0.2127659574468085,5.425531914893617,6.351063829787234,4.4,20.0,3.5,4.5,0.0,4.40222198717327,1.0,-0.925531914893617,-1.851063829787234,8,0
2021,11,OCO,1,8,-7,2.1972245773362196,0.0,11.148148148148149,11.55,15.4,9.0,14.0,0.0,0.00746268656716415,25.377943868233338,14.333333333333334,1.2407407407407407,-0.6296296296296297,16,0
2021,11,HAM,2,1,1,0.6931471805599453,0.5531914893617021,2.4680851063829787,3.84375,4.8,4.0,1.0,0.0,0.00746268656716415,2.66428447527729,2.3333333333333335,-1.2765957446808511,-0.2553191489361702,16,0
2021,11,SAI,3,15,-12,2.772588722239781,0.0,9.0,7.9375,7.2,5.333333333333333,7.0,0.0,0.00746268656716415,22.007422982778262,5.666666666666667,-0.25,0.041666666666666664,16,0
2021,11,ALO,4,9,-5,2.302585092994046,0.0,10.7,11.55,8.0,10.0,20.0,0.0,0.00746268656716415,26.59485782408123,8.666666666666666,-0.85,0.3,16,0
2021,11,GAS,5,5,0,1.791759469228055,0.020833333333333332,9.833333333333334,10.88888888888889,10.0,8.666666666666666,13.0,0.0,0.00746268656716415,19.51026977603882,13.333333333333334,0.15625,-0.7916666666666666,16,0
2021,11,TSU,6,16,-10,2.833213344056216,0.0,12.4,10.88888888888889,10.4,12.0,20.0,0.0,0.00746268656716415,30.850545301945466,10.666666666666666,1.2,-0.4,16,0
2021,11,LAT,7,18,-11,2.9444389791664403,0.0,16.14814814814815,16.041666666666668,16.2,20.0,19.0,0.0,0.00746268656716415,47.23370862412832,15.666666666666666,0.3888888888888889,1.1111111111111112,16,0
2021,11,RUS,8,17,-9,2.8903717578961645,0.0,15.416666666666666,16.041666666666668,14.2,15.0,17.0,0.0,0.00746268656716415,46.36638028291764,14.0,-0.4479166666666667,-0.5625,16,0
2021,11,VER,9,3,6,1.3862943611198906,0.20833333333333334,5.729166666666667,6.59375,8.2,2.0,2.0,0.0,0.00746268656716415,9.140878443634278,7.333333333333333,-0.8645833333333334,-2.2083333333333335,16,0
2021,11,RAI,10,13,-3,2.6390573296152584,0.0,12.520833333333334,13.25,13.6,14.0,11.0,0.0,0.00746268656716415,34.96750961740217,13.666666666666666,-0.7291666666666666,1.0833333333333333,16,0
2021,11,RIC,11,11,0,2.4849066497880004,0.0,9.625,9.03125,8.0,11.333333333333334,11.0,0.0,0.00746268656716415,22.441813180897878,8.333333333333334,-0.08333333333333333,-0.16666666666666666,16,0
2021,11,MSC,12,20,-8,3.044522437723423,0.0,16.9,15.53125,16.8,16.0,20.0,0.0,0.00746268656716415,47.285239110891915,17.333333333333332,-0.55,1.2,16,0
2021,11,GIO,13,0,13,0.0,0.0,13.979166666666666,13.25,13.6,15.333333333333334,17.5,0.0,0.00746268656716415,0.0,14.0,0.7291666666666666,0.9791666666666666,16,0
2021,11,MAZ,14,19,-5,2.995732273553991,0.0,18.0,15.53125,17.6,17.0,20.0,0.0,0.00746268656716415,46.52746687363542,18.0,0.55,1.2,16,0
2021,11,NOR,15,6,9,1.9459101490553132,0.0,8.833333333333334,9.03125,4.4,10.666666666666666,11.0,0.0,0.00746268656716415,17.574001033655797,4.0,-0.19791666666666666,-0.3541666666666667,16,0
2021,11,BOT,16,2,14,1.0986122886681098,0.125,5.083333333333333,3.84375,4.8,12.0,5.5,0.0,0.00746268656716415,4.222790984568047,2.6666666666666665,1.2395833333333333,-1.7291666666666667,16,0
2021,11,PER,17,4,13,1.6094379124341003,0.043478260869565216,8.630434782608695,6.59375,6.0,14.333333333333334,9.0,0.0,0.00746268656716415,10.612231235112349,8.666666666666666,-0.8695652173913043,0.2391304347826087,16,0
2021,11,LEC,18,7,11,2.0794415416798357,0.041666666666666664,7.541666666666667,7.9375,7.4,13.666666666666666,7.5,0.0,0.00746268656716415,16.505567237083696,5.666666666666667,-0.3958333333333333,-1.5833333333333333,16,0
2021,11,STR,19,12,7,2.5649493574615367,0.0,11.574468085106384,11.45,11.6,9.333333333333334,10.5,0.0,0.00746268656716415,29.368670142934594,9.666666666666666,0.6702127659574468,0.9148936170212766,16,0
2021,11,VET,20,10,10,2.3978952727983707,0.020833333333333332,9.395833333333334,11.45,11.8,6.333333333333333,4.5,0.0,0.00746268656716415,27.455900873541342,16.0,0.59375,-1.0416666666666667,16,0
2021,12,VER,1,1,0,0.6931471805599453,0.20408163265306123,5.795918367346939,6.724489795918367,6.4,3.75,11.5,2.5,0.0,4.661061142744938,10.0,-0.9285714285714286,-2.2857142857142856,6,0
2021,12,RUS,2,2,0,1.0986122886681098,0.0,15.26530612244898,15.86734693877551,12.4,13.25,17.0,2.5,0.0,17.43206233549909,10.333333333333334,-0.42857142857142855,-0.3673469387755102,6,0
2021,12,HAM,3,3,0,1.3862943611198906,0.5416666666666666,2.4583333333333335,3.9489795918367347,2.2,3.5,1.5,2.5,0.0,5.474448140340792,2.3333333333333335,-1.3958333333333333,-0.2708333333333333,6,0
2021,12,RIC,4,4,0,1.6094379124341003,0.0,9.653061224489797,9.112244897959183,8.4,11.25,9.0,2.5,0.0,14.665592406159709,7.666666666666667,-0.12244897959183673,-0.16326530612244897,6,0
2021,12,VET,5,5,0,1.791759469228055,0.02040816326530612,9.612244897959183,12.181818181818182,15.4,9.75,8.5,2.5,0.0,21.826888079687215,18.666666666666668,0.5918367346938775,-1.2244897959183674,6,0
2021,12,GAS,6,6,0,1.9459101490553132,0.02040816326530612,9.73469387755102,10.696428571428571,10.4,7.75,8.5,2.5,0.0,20.814288915788083,8.333333333333334,0.14285714285714285,-0.7755102040816326,6,0
2021,12,OCO,7,8,-1,2.1972245773362196,0.03571428571428571,10.785714285714286,10.727272727272727,11.6,5.0,5.0,2.5,0.0,23.57022728415217,10.0,1.1428571428571428,-0.35714285714285715,6,0
2021,12,LEC,8,9,-1,2.302585092994046,0.04081632653061224,7.755102040816326,7.989795918367347,10.2,14.75,7.5,2.5,0.0,18.397184977697325,9.333333333333334,-0.23469387755102042,-1.7755102040816326,6,0
2021,12,LAT,9,10,-1,2.3978952727983707,0.0,15.821428571428571,15.86734693877551,14.4,13.5,16.0,2.5,0.0,38.04823621634149,12.333333333333334,0.35714285714285715,1.4642857142857142,6,0
2021,12,SAI,10,11,-1,2.4849066497880004,0.0,8.877551020408163,7.989795918367347,6.2,4.75,19.5,2.5,0.0,19.853897008000043,4.666666666666667,-0.3979591836734694,0.2857142857142857,6,0
2021,12,ALO,11,12,-1,2.5649493574615367,0.0,10.090909090909092,10.727272727272727,7.6,7.0,20.0,2.5,0.0,27.514911289132847,7.0,-0.6363636363636364,0.7272727272727273,6,0
2021,12,BOT,12,13,-1,2.6390573296152584,0.12244897959183673,5.3061224489795915,3.9489795918367347,5.6,13.0,2.5,2.5,0.0,10.421583536337806,7.0,1.3571428571428572,-1.9795918367346939,6,0
2021,12,GIO,13,14,-1,2.70805020110221,0.0,13.959183673469388,13.214285714285714,14.0,14.75,18.0,2.5,0.0,35.78494908599349,13.333333333333334,0.7448979591836735,0.6938775510204082,6,0
2021,12,NOR,14,15,-1,2.772588722239781,0.0,8.959183673469388,9.112244897959183,6.4,11.75,9.0,2.5,0.0,25.264507438368618,7.333333333333333,-0.15306122448979592,-0.5306122448979592,6,0
2021,12,TSU,15,16,-1,2.833213344056216,0.0,11.818181818181818,10.696428571428571,10.2,9.0,20.0,2.5,0.0,30.3052641623156,9.333333333333334,1.1363636363636365,0.5454545454545454,6,0
2021,12,MSC,16,17,-1,2.8903717578961645,0.0,16.454545454545453,15.479591836734693,16.6,14.0,20.0,2.5,0.0,44.74177506865797,16.0,-0.5909090909090909,1.8181818181818181,6,0
2021,12,MAZ,17,18,-1,2.9444389791664403,0.0,17.636363636363637,15.479591836734693,17.6,15.5,20.0,2.5,0.0,45.57871358566826,16.666666666666668,0.5909090909090909,1.5454545454545454,6,0
2021,12,RAI,18,0,18,0.0,0.0,12.46938775510204,13.214285714285714,13.6,13.0,14.0,2.5,0.0,0.0,13.333333333333334,-0.7448979591836735,1.1224489795918366,6,0
2021,12,PER,19,0,19,0.0,0.0425531914893617,8.808510638297872,6.724489795918367,9.2,15.0,8.0,2.5,0.0,0.0,13.0,-0.7659574468085106,-0.0425531914893617,6,0
2021,12,STR,20,19,1,2.995732273553991,0.0,11.729166666666666,12.181818181818182,11.6,11.75,9.5,2.5,0.0,36.493465877839526,13.333333333333334,0.6458333333333334,0.75,6,0
2021,13,VER,1,1,0,0.6931471805599453,0.22,5.7,6.79,6.4,20.0,20.0,0.0,0.0,4.706469356002028,10.0,-1.09,-2.24,11,0
2021,13,HAM,2,2,0,1.0986122886681098,0.5306122448979592,2.4693877551020407,4.02,2.4,20.0,20.0,0.0,0.0,4.416421400445801,2.0,-1.4591836734693877,-0.2653061224489796,11,0
2021,13,BOT,3,3,0,1.3862943611198906,0.12,5.44,4.02,7.2,20.0,20.0,0.0,0.0,5.572903331701959,10.333333333333334,1.42,-1.92,11,0
2021,13,GAS,4,4,0,1.6094379124341003,0.02,9.66,10.689655172413794,10.2,20.0,20.0,0.0,0.0,17.204336305330038,7.333333333333333,0.05,-0.76,11,0
2021,13,LEC,5,5,0,1.791759469228055,0.04,7.76,8.01,8.6,20.0,20.0,0.0,0.0,14.35199334851672,9.333333333333334,-0.25,-1.72,11,0
2021,13,ALO,6,9,-3,2.302585092994046,0.0,10.166666666666666,10.583333333333334,8.2,20.0,20.0,0.0,0.0,24.36902556752032,7.333333333333333,-0.4166666666666667,0.75,11,0
2021,13,SAI,7,6,1,1.9459101490553132,0.0,8.9,8.01,6.0,20.0,20.0,0.0,0.0,15.586740293933058,6.333333333333333,-0.37,0.3,11,0
2021,13,PER,8,0,8,0.0,0.041666666666666664,9.020833333333334,6.79,12.4,20.0,20.0,0.0,0.0,0.0,17.333333333333332,-0.5625,-0.4375,11,0
2021,13,OCO,9,8,1,2.1972245773362196,0.034482758620689655,10.655172413793103,10.583333333333334,10.2,20.0,20.0,0.0,0.0,23.25396011014166,5.666666666666667,1.0344827586206897,-0.3103448275862069,11,0
2021,13,NOR,10,13,-3,2.6390573296152584,0.0,9.06,9.11,8.2,20.0,20.0,0.0,0.0,24.041812272795003,11.0,-0.05,-0.5,11,0
2021,13,RIC,11,10,1,2.3978952727983707,0.0,9.54,9.11,8.0,20.0,20.0,0.0,0.0,21.844825935193157,6.666666666666667,-0.22,-0.16,11,0
2021,13,STR,12,12,0,2.5649493574615367,0.0,11.89795918367347,12.208333333333334,13.6,20.0,20.0,0.0,0.0,31.313756739009595,15.666666666666666,0.7857142857142857,0.7142857142857143,11,0
2021,13,VET,13,15,-2,2.772588722239781,0.02,9.52,12.208333333333334,14.6,20.0,20.0,0.0,0.0,33.848687317343995,14.666666666666666,0.43,-1.2,11,0
2021,13,GIO,14,7,7,2.0794415416798357,0.0,13.94,13.26,13.6,20.0,20.0,0.0,0.0,27.57339484267462,13.0,0.68,0.7,11,0
2021,13,KUB,15,16,-1,2.833213344056216,0.0,17.0,13.26,17.8,20.0,20.0,0.0,0.0,37.56840894218543,18.0,0.5952380952380952,-1.0476190476190477,11,0
2021,13,LAT,16,0,16,0.0,0.0,15.586206896551724,15.66,12.6,20.0,20.0,0.0,0.0,0.0,10.0,0.46551724137931033,1.4482758620689655,11,0
2021,13,RUS,17,11,6,2.4849066497880004,0.0,15.0,15.66,10.4,20.0,20.0,0.0,0.0,38.91363813568009,7.333333333333333,-0.49,-0.36,11,0
2021,13,MSC,18,17,1,2.8903717578961645,0.0,16.416666666666668,15.5,16.0,20.0,20.0,0.0,0.0,44.80076224739055,15.333333333333334,-0.5833333333333334,1.75,11,0
2021,13,TSU,19,14,5,2.70805020110221,0.0,12.083333333333334,10.689655172413794,10.6,20.0,20.0,0.0,0.0,28.948122839368455,10.333333333333334,1.4166666666666667,0.5833333333333334,11,0
2021,13,MAZ,20,18,2,2.9444389791664403,0.0,17.583333333333332,15.5,17.0,20.0,20.0,0.0,0.0,45.63880417707983,16.0,0.5833333333333334,1.5,11,0
2021,14,RIC,1,2,-1,1.0986122886681098,0.0,9.568627450980392,9.137254901960784,7.6,20.0,5.0,2.0,0.0,10.038300519987041,8.666666666666666,-0.20588235294117646,-0.17647058823529413,17,0
2021,14,NOR,2,3,-1,1.3862943611198906,0.0,9.07843137254902,9.137254901960784,9.2,20.0,7.0,2.0,0.0,12.666924946703313,13.0,-0.058823529411764705,-0.43137254901960786,17,0
2021,14,BOT,3,19,-16,2.995732273553991,0.11764705882352941,5.392156862745098,3.9901960784313726,7.2,20.0,3.5,2.0,0.0,11.953559169965434,10.333333333333334,1.4019607843137254,-1.8823529411764706,17,0
2021,14,LEC,4,5,-1,1.791759469228055,0.0392156862745098,7.705882352941177,7.970588235294118,8.2,20.0,9.5,2.0,0.0,14.281376945905969,10.333333333333334,-0.2647058823529412,-1.6862745098039216,17,0
2021,14,PER,5,8,-3,2.1972245773362196,0.04081632653061224,9.0,6.745098039215686,13.2,20.0,8.5,2.0,0.0,14.82049518830705,14.666666666666666,-0.47959183673469385,-0.5918367346938775,17,0
2021,14,SAI,6,6,0,1.9459101490553132,0.0,8.862745098039216,7.970588235294118,6.2,20.0,11.0,2.0,0.0,15.510048540999703,6.666666666666667,-0.3431372549019608,0.27450980392156865,17,0
2021,14,STR,7,9,-2,2.302585092994046,0.0,11.9,12.23076923076923,14.4,20.0,7.5,2.0,0.0,28.16238690661948,17.0,0.76,0.7,17,0
2021,14,ALO,8,10,-2,2.3978952727983707,0.0,9.846153846153847,10.346153846153847,7.6,20.0,20.0,2.0,0.0,24.80899339933699,7.0,-0.5,0.9230769230769231,17,0
2021,14,RUS,9,14,-5,2.70805020110221,0.0,15.03921568627451,15.676470588235293,10.0,20.0,14.0,2.0,0.0,42.45266932904347,9.0,-0.47058823529411764,-0.47058823529411764,17,0
2021,14,OCO,10,12,-2,2.5649493574615367,0.03333333333333333,10.6,10.346153846153847,9.2,20.0,8.0,2.0,0.0,26.537360659890517,5.666666666666667,1.05,-0.3333333333333333,17,0
2021,14,LAT,11,13,-2,2.6390573296152584,0.0,15.6,15.676470588235293,12.4,20.0,11.0,2.0,0.0,41.37110460838037,10.666666666666666,0.43333333333333335,0.8666666666666667,17,0
2021,14,VET,12,11,1,2.4849066497880004,0.0196078431372549,9.588235294117647,12.23076923076923,14.8,20.0,16.5,2.0,0.0,30.392319793560926,12.666666666666666,0.43137254901960786,-1.1372549019607843,17,0
2021,14,GIO,13,7,6,2.0794415416798357,0.0,13.941176470588236,13.284313725490197,13.4,20.0,12.5,2.0,0.0,27.623953813491937,13.333333333333334,0.6568627450980392,0.5490196078431373,17,0
2021,14,KUB,14,17,-3,2.8903717578961645,0.0,16.90909090909091,13.284313725490197,17.4,20.0,17.0,2.0,0.0,38.39660521518925,16.666666666666668,0.5909090909090909,-0.9545454545454546,17,0
2021,14,MSC,15,18,-3,2.9444389791664403,0.0,16.53846153846154,15.568627450980392,16.4,20.0,20.0,2.0,0.0,45.840873518787326,15.333333333333334,-0.6153846153846154,1.5384615384615385,17,0
2021,14,MAZ,16,16,0,2.833213344056216,0.0,17.76923076923077,15.568627450980392,17.4,20.0,20.0,2.0,0.0,44.10924304275756,17.0,0.6153846153846154,1.2307692307692308,17,0
2021,14,HAM,17,4,13,1.6094379124341003,0.52,2.46,3.9901960784313726,2.4,20.0,5.0,2.0,0.0,6.421972846673322,2.3333333333333335,-1.44,-0.26,17,0
2021,14,VER,18,1,17,0.6931471805599453,0.23529411764705882,5.607843137254902,6.745098039215686,6.4,20.0,12.5,2.0,0.0,4.675345688482769,3.6666666666666665,-1.1372549019607843,-2.196078431372549,17,0
2021,14,GAS,19,0,19,0.0,0.0196078431372549,9.549019607843137,10.716666666666667,7.0,20.0,6.0,2.0,0.0,0.0,5.0,-0.09803921568627451,-0.7450980392156863,17,0
2021,14,TSU,20,0,20,0.0,0.0,12.615384615384615,10.716666666666667,12.4,20.0,20.0,2.0,0.0,0.0,13.333333333333334,1.8846153846153846,0.15384615384615385,17,0
2021,15,HAM,1,4,-3,1.6094379124341003,0.5098039215686274,2.7450980392156863,4.105769230769231,5.0,3.4,2.0,3.5,0.0038167938931297505,6.607980659705393,7.333333333333333,-1.2745098039215685,-0.5098039215686274,26,0
2021,15,VER,2,20,-18,3.044522437723423,0.23076923076923078,5.846153846153846,6.836538461538462,9.8,3.2,3.0,3.5,0.0038167938931297505,20.813994742513017,6.666666666666667,-0.9903846153846154,-2.480769230769231,26,0
2021,15,SAI,3,2,1,1.0986122886681098,0.0,8.807692307692308,7.913461538461538,6.4,5.8,12.5,3.5,0.0038167938931297505,8.693826092056291,7.666666666666667,-0.3173076923076923,0.2692307692307692,26,0
2021,15,RIC,4,5,-1,1.791759469228055,0.019230769230769232,9.403846153846153,8.990384615384615,6.4,9.8,12.0,3.5,0.0038167938931297505,16.10860676661761,5.333333333333333,-0.21153846153846154,-0.15384615384615385,26,0
2021,15,BOT,5,16,-11,2.833213344056216,0.11538461538461539,5.346153846153846,4.105769230769231,7.4,12.8,1.5,3.5,0.0038167938931297505,11.63252017223081,6.0,1.2403846153846154,-1.5384615384615385,26,0
2021,15,ALO,6,6,0,1.9459101490553132,0.0,9.714285714285714,10.25,7.2,8.333333333333334,20.0,3.5,0.0038167938931297505,19.94557902781696,8.333333333333334,-0.5357142857142857,1.0,26,0
2021,15,NOR,7,1,6,0.6931471805599453,0.0,8.942307692307692,8.990384615384615,9.0,12.2,11.5,3.5,0.0038167938931297505,6.231659748303354,8.666666666666666,-0.04807692307692308,-0.40384615384615385,26,0
2021,15,RAI,8,13,-5,2.6390573296152584,0.0,12.58,13.288461538461538,13.8,14.0,13.5,3.5,0.0038167938931297505,35.069011822387374,14.333333333333334,-0.68,0.74,26,0
2021,15,PER,9,8,1,2.1972245773362196,0.04,8.92,6.836538461538462,13.0,15.8,5.5,3.5,0.0038167938931297505,15.021410331596655,10.666666666666666,-0.6,-0.52,26,0
2021,15,RUS,10,3,7,1.3862943611198906,0.0,14.923076923076923,15.567307692307692,9.6,11.0,17.5,3.5,0.0038167938931297505,21.580870871664448,9.333333333333334,-0.4807692307692308,-0.36538461538461536,26,0
2021,15,STR,11,7,4,2.0794415416798357,0.0,11.803921568627452,12.035714285714286,13.2,13.4,15.5,3.5,0.0038167938931297505,25.02756426950374,13.0,0.696078431372549,0.7254901960784313,26,0
2021,15,VET,12,10,2,2.3978952727983707,0.019230769230769232,9.634615384615385,12.035714285714286,13.8,8.8,15.5,3.5,0.0038167938931297505,28.860382390466107,10.0,0.47115384615384615,-1.1346153846153846,26,0
2021,15,GAS,13,11,2,2.4849066497880004,0.019230769230769232,9.73076923076923,11.0,9.0,7.4,11.5,3.5,0.0038167938931297505,27.333973147668004,9.666666666666666,-0.10576923076923077,-1.0961538461538463,26,0
2021,15,OCO,14,9,5,2.302585092994046,0.03225806451612903,10.580645161290322,10.25,7.2,5.666666666666667,7.0,3.5,0.0038167938931297505,23.60149720318897,8.666666666666666,1.0483870967741935,-0.25806451612903225,26,0
2021,15,LEC,15,19,-4,2.995732273553991,0.038461538461538464,7.634615384615385,7.913461538461538,7.4,13.4,4.5,3.5,0.0038167938931297505,23.706612126297447,5.666666666666667,-0.27884615384615385,-1.6346153846153846,26,0
2021,15,GIO,16,17,-1,2.8903717578961645,0.0,13.923076923076923,13.288461538461538,13.2,14.4,13.0,3.5,0.0038167938931297505,38.40859393665865,13.333333333333334,0.6346153846153846,0.4230769230769231,26,0
2021,15,TSU,17,12,5,2.5649493574615367,0.0,13.142857142857142,11.0,14.0,11.0,20.0,3.5,0.0038167938931297505,28.214442932076903,18.0,1.7857142857142858,-1.2857142857142858,26,0
2021,15,MAZ,18,15,3,2.772588722239781,0.0,17.642857142857142,15.567307692307692,16.8,16.0,20.0,3.5,0.0038167938931297505,43.161741743328896,17.666666666666668,0.6071428571428571,1.1428571428571428,26,0
2021,15,LAT,19,18,1,2.9444389791664403,0.0,15.451612903225806,15.567307692307692,11.4,12.0,16.0,3.5,0.0038167938931297505,45.83698756990833,12.0,0.45161290322580644,0.9032258064516129,26,0
2021,15,MSC,20,14,6,2.70805020110221,0.0,16.428571428571427,15.567307692307692,15.8,14.666666666666666,20.0,3.5,0.0038167938931297505,42.157050726773825,16.333333333333332,-0.6071428571428571,1.6428571428571428,26,0
2021,16,BOT,1,1,0,0.6931471805599453,0.11320754716981132,5.339622641509434,4.084905660377358,7.8,20.0,14.0,1.0,0.0431654676258992,2.831440841343927,3.6666666666666665,1.2547169811320755,-1.3018867924528301,33,0
2021,16,VER,2,2,0,1.0986122886681098,0.22641509433962265,5.773584905660377,6.811320754716981,6.2,20.0,6.0,1.0,0.0431654676258992,7.483000683192219,7.0,-1.0377358490566038,-2.0943396226415096,33,0
2021,16,PER,3,6,-3,1.9459101490553132,0.0392156862745098,8.92156862745098,6.811320754716981,11.6,20.0,2.0,1.0,0.0431654676258992,13.254218185074869,7.333333333333333,-0.5196078431372549,-0.5294117647058824,33,0
